,image,mask
356,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8828oxnool0801qno9luhr.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8828oxnool0801qno9luhr.jpg
357,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5c5xc7algd0817pb1ej5yo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5c5xc7algd0817pb1ej5yo.jpg
358,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju0sr5ghl0nd08789uzf1raf.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju0sr5ghl0nd08789uzf1raf.jpg
359,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5uzmaol56l0817flxh4w9p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5uzmaol56l0817flxh4w9p.jpg
360,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qs32r1vys07999conmbvx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qs32r1vys07999conmbvx.jpg
361,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7d9seq29zd0871nzl2uu5m.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7d9seq29zd0871nzl2uu5m.jpg
362,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cu1u2474n0878tt7v4tdr.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cu1u2474n0878tt7v4tdr.jpg
363,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju31t8xd17bk0835rnb893jk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju31t8xd17bk0835rnb893jk.jpg
364,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju30k2z40ds308353kdew70n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju30k2z40ds308353kdew70n.jpg
365,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88gx09o2vk0818610zody3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88gx09o2vk0818610zody3.jpg
366,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2wx0gh7fpz0878wwyd9ep8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2wx0gh7fpz0878wwyd9ep8.jpg
367,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8b4ja9r2s808509d45ma86.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8b4ja9r2s808509d45ma86.jpg
368,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cjz14qsk2wci60794un9ozwmw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cjz14qsk2wci60794un9ozwmw.jpg
369,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5k3j3uf6de0817hszzfr7n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5k3j3uf6de0817hszzfr7n.jpg
370,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1b75x63ddl0799sdp0i2j3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1b75x63ddl0799sdp0i2j3.jpg
371,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju17hw9hr9c5098800fu4u8e.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju17hw9hr9c5098800fu4u8e.jpg
372,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7epwj82koz098713apjnzo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7epwj82koz098713apjnzo.jpg
373,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1b0y2e396p08558ois175d.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1b0y2e396p08558ois175d.jpg
374,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju17z0qongpa0993de4boim4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju17z0qongpa0993de4boim4.jpg
375,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8doa16u5gh0818w1ywda3q.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8doa16u5gh0818w1ywda3q.jpg
376,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5yeqiwmkgl0801fzv2douc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5yeqiwmkgl0801fzv2douc.jpg
377,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8c6hnxsdvr0801wn0vrsa6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8c6hnxsdvr0801wn0vrsa6.jpg
378,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju16d65tzw9d0799ouslsw25.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju16d65tzw9d0799ouslsw25.jpg
379,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5jz5fff8c50871hbe6108f.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5jz5fff8c50871hbe6108f.jpg
380,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2z2x3nvd3c099350zgty7w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2z2x3nvd3c099350zgty7w.jpg
381,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ddtz729960801uazp1knc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ddtz729960801uazp1knc.jpg
382,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88q6h6obpd0871ckmiabbo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88q6h6obpd0871ckmiabbo.jpg
383,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1bm8063nmh07996rsjjemq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1bm8063nmh07996rsjjemq.jpg
384,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dda8w2br20818zhsuz8s7.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dda8w2br20818zhsuz8s7.jpg
385,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cjyzk8qieoboa0848ogj51wwm.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cjyzk8qieoboa0848ogj51wwm.jpg
386,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qdj95ru8g09886gfi9rsz.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qdj95ru8g09886gfi9rsz.jpg
387,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju773hsyyosz0817pk1e7sjq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju773hsyyosz0817pk1e7sjq.jpg
388,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5yimthmlv80850zhoc90c2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5yimthmlv80850zhoc90c2.jpg
389,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5udcufki0s09874ll1dbr5.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5udcufki0s09874ll1dbr5.jpg
390,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1brhsj3rls0855a1vgdlen.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1brhsj3rls0855a1vgdlen.jpg
391,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dymur2od30755eg8yv2ht.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dymur2od30755eg8yv2ht.jpg
392,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2m71z2ywwv080131bcrsd3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2m71z2ywwv080131bcrsd3.jpg
393,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8ando2qqdo0818ck7i1be1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8ando2qqdo0818ck7i1be1.jpg
394,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju87q6yoneim0871dl4phvkd.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju87q6yoneim0871dl4phvkd.jpg
395,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5u6wf0kh1t0755bg1ssixv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5u6wf0kh1t0755bg1ssixv.jpg
396,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7es23b2vcp0755gpbm9s7v.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7es23b2vcp0755gpbm9s7v.jpg
397,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju40u30gkuzc0871rq7t666d.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju40u30gkuzc0871rq7t666d.jpg
398,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju892fesoq2g0801n0e0jyia.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju892fesoq2g0801n0e0jyia.jpg
399,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7bc95p1mdm0817yqj5jc6j.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7bc95p1mdm0817yqj5jc6j.jpg
400,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zpw4q9vzr0801p0lysjdl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zpw4q9vzr0801p0lysjdl.jpg
401,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju885ikhnmkn09878s2lqtuh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju885ikhnmkn09878s2lqtuh.jpg
402,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bk8oirjhw0817hgkua2w8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bk8oirjhw0817hgkua2w8.jpg
403,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2nbdpmlmcj0993s1cht0dz.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2nbdpmlmcj0993s1cht0dz.jpg
404,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7bfx651qr80801cs7epotb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7bfx651qr80801cs7epotb.jpg
405,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7do8c72dbo0801vxfzxdc4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7do8c72dbo0801vxfzxdc4.jpg
406,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8cdeazsm8h0801jxifmzur.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8cdeazsm8h0801jxifmzur.jpg
407,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8d2q30tfhs0801n7lx77xl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8d2q30tfhs0801n7lx77xl.jpg
408,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ap09p1kz10850ldccjebj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ap09p1kz10850ldccjebj.jpg
409,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2ma647l0nj0993ot4deq2q.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2ma647l0nj0993ot4deq2q.jpg
410,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5eyfe9cpk90987laa7tsl3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5eyfe9cpk90987laa7tsl3.jpg
411,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5f0dezct4q08183ydw11dx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5f0dezct4q08183ydw11dx.jpg
412,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8ceacrsqkr0755hdz145es.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8ceacrsqkr0755hdz145es.jpg
413,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju787jnjzjuj0871p94nck9g.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju787jnjzjuj0871p94nck9g.jpg
414,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7evxt12m730987rxivne3x.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7evxt12m730987rxivne3x.jpg
415,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32gzs6xo8x0993r8tedbpb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32gzs6xo8x0993r8tedbpb.jpg
416,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju887ftknop008177nnjt46y.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju887ftknop008177nnjt46y.jpg
417,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dglf226g50987ohbthl19.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dglf226g50987ohbthl19.jpg
418,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju45ofd9ne1j0801ri8dup7t.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju45ofd9ne1j0801ri8dup7t.jpg
419,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2yo1j1v0qz09934o0e683p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2yo1j1v0qz09934o0e683p.jpg
420,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5vxuc5loxw0818u8xgf45p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5vxuc5loxw0818u8xgf45p.jpg
421,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2nsmwjlzyl0993jl80chvz.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2nsmwjlzyl0993jl80chvz.jpg
422,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3ua8u0g9rg0801uayhdxhu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3ua8u0g9rg0801uayhdxhu.jpg
423,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7alcgr1lsr0871riqk84z7.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7alcgr1lsr0871riqk84z7.jpg
424,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5es375cnzy0801nkq35ffs.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5es375cnzy0801nkq35ffs.jpg
425,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32upim1z7u0988l883nqp6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32upim1z7u0988l883nqp6.jpg
426,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2txjfzv60w098839dcimys.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2txjfzv60w098839dcimys.jpg
427,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3u39fog1bo0871lxjrabks.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3u39fog1bo0871lxjrabks.jpg
428,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2xwm1s84l50799i60mq0pu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2xwm1s84l50799i60mq0pu.jpg
429,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dlk532dsh0871zvr6qz0r.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dlk532dsh0871zvr6qz0r.jpg
430,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85rkbnlo1c08503uxcpax1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85rkbnlo1c08503uxcpax1.jpg
431,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju45rj7ln8980850a7821fov.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju45rj7ln8980850a7821fov.jpg
432,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/ck2bxpfgxu2mk0748gsh7xelu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/ck2bxpfgxu2mk0748gsh7xelu.jpg
433,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2uwz9f5yf1085506cfamfx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2uwz9f5yf1085506cfamfx.jpg
434,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5bmhdcafs909878qfzrqzi.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5bmhdcafs909878qfzrqzi.jpg
435,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7787c5yy3l080159mwqsnj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7787c5yy3l080159mwqsnj.jpg
436,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8djdqztu6408506pzhlo18.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8djdqztu6408506pzhlo18.jpg
437,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83mki1jv5w0817kubxm31r.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83mki1jv5w0817kubxm31r.jpg
438,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33231uy4gi0993qc7b1jch.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33231uy4gi0993qc7b1jch.jpg
439,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju884985nlmx0817vzpax3y4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju884985nlmx0817vzpax3y4.jpg
440,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5fi0yxd3ei0801v7u0yudn.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5fi0yxd3ei0801v7u0yudn.jpg
441,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1bhnfitmge0835ynls0l6b.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1bhnfitmge0835ynls0l6b.jpg
442,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bgdmqrksy0801tozdmraa.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bgdmqrksy0801tozdmraa.jpg
443,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6yxyt0wh080871sqpepu47.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6yxyt0wh080871sqpepu47.jpg
444,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cjyzl833ndne80838pzuq6ila.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cjyzl833ndne80838pzuq6ila.jpg
445,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5thdbrjp1108715xdfx356.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5thdbrjp1108715xdfx356.jpg
446,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju30mm25a53s0799qa5wiqe8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju30mm25a53s0799qa5wiqe8.jpg
447,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dwe282dc309876rco45ts.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dwe282dc309876rco45ts.jpg
448,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2wxv0hxs2f09884w48v8fi.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2wxv0hxs2f09884w48v8fi.jpg
449,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5wrrs0m2af0818vmnajbtw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5wrrs0m2af0818vmnajbtw.jpg
450,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1fjsb4sipq09931lvd8e41.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1fjsb4sipq09931lvd8e41.jpg
451,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju14hjh2ob2o0835ouz3r5aa.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju14hjh2ob2o0835ouz3r5aa.jpg
452,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3xeexgii1j0817zs68tb4g.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3xeexgii1j0817zs68tb4g.jpg
453,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju310f6val1v0855xo8tc3gu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju310f6val1v0855xo8tc3gu.jpg
454,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju774fmayxif0818u2g79usw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju774fmayxif0818u2g79usw.jpg
455,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju43lcnum9y10755bjs7z87f.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju43lcnum9y10755bjs7z87f.jpg
456,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83yddek68q0850d2x7zfkm.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83yddek68q0850d2x7zfkm.jpg
457,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zrojo9kcd0878ld2epejq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zrojo9kcd0878ld2epejq.jpg
458,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5knbbqfipk080128cggukq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5knbbqfipk080128cggukq.jpg
459,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5i5oh2efg60987ez6cpf72.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5i5oh2efg60987ez6cpf72.jpg
460,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1ffnjn6ctm08015perkg37.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1ffnjn6ctm08015perkg37.jpg
461,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7aqkue1i2k09879uzcpt8r.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7aqkue1i2k09879uzcpt8r.jpg
462,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42tauqlo5p08171l3cuo4b.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42tauqlo5p08171l3cuo4b.jpg
